weekDay,subject,count
Sun,\xc3\x81guas P\xc3\xbablicas,2
Sun,1,1
Sun,Abandono Material,2
Sun,Acidente de Tr\xc3\xa2nsito,7
Sun,Acidente de Trabalho,3
Sun,Acidente De Trabalho,1
Sun,Adicional de Horas Extras,2
Sun,Adicional de Insalubridade,8
Sun,Adicional de Servi\xc3\xa7o Noturno,15
Sun,Adimplemento e Extin\xc3\xa7\xc3\xa3o,1
Sun,Administra\xc3\xa7\xc3\xa3o de Heran\xc3\xa7a,1
Sun,Adultera\xc3\xa7\xc3\xa3o de Sinal Identificador de Ve\xc3\xadculo Automotor,2
Sun,Agentes Pol\xc3\xadticos,1
Sun,Agrot\xc3\xb3xicos,1
Sun,Aliena\xc3\xa7\xc3\xa3o Fiduci\xc3\xa1ria,134
Sun,Alimentos,44
Sun,Amea\xc3\xa7a,7
Sun,Anula\xc3\xa7\xc3\xa3o,2
Sun,Anula\xc3\xa7\xc3\xa3o de D\xc3\xa9bito Fiscal,1
Sun,Anula\xc3\xa7\xc3\xa3o e Corre\xc3\xa7\xc3\xa3o de Provas,2
Sun,Aposentadoria,2
Sun,Aposentadoria por Invalidez Acident\xc3\xa1ria,1
Sun,Apropria\xc3\xa7\xc3\xa3o ind\xc3\xa9bita,7
Sun,Apura\xc3\xa7\xc3\xa3o de haveres,1
Sun,Aquisi\xc3\xa7\xc3\xa3o,1
Sun,Arrendamento Mercantil,14
Sun,Arrendamento Rural,2
Sun,Assembl\xc3\xa9ia,3
Sun,Associa\xc3\xa7\xc3\xa3o,2
Sun,Associa\xc3\xa7\xc3\xa3o para a Produ\xc3\xa7\xc3\xa3o e Tr\xc3\xa1fico e Condutas Afins,2
Sun,Atentado Violento ao Pudor,6
Sun,Ato,1
Sun,Ato Infracional,24
Sun,Atos Administrativos,8
Sun,Autofal\xc3\xaancia,2
Sun,Aux\xc3\xadlio,75
Sun,Banc\xc3\xa1rios,24
Sun,Bem de Fam\xc3\xadlia,3
Sun,Benef\xc3\xadcios em Esp\xc3\xa9cie,7
Sun,Bens P\xc3\xbablicos,1
Sun,C\xc3\xa9dula de Cr\xc3\xa9dito Industrial,1
Sun,C\xc3\xa9dula de Cr\xc3\xa9dito Rural,4
Sun,C\xc3\xa9dula de Produto Rural,1
Sun,Cadastro de An\xc3\xa1lise de Cr\xc3\xa9dito,119
Sun,Cal\xc3\xbania,1
Sun,Capacidade,14
Sun,Cart\xc3\xa3o de Cr\xc3\xa9dito,11
Sun,Casamento,1
Sun,Cheque,23
Sun,Classifica\xc3\xa7\xc3\xa3o e,4
Sun,CNH,9
Sun,Coa\xc3\xa7\xc3\xa3o no curso do processo,1
Sun,Cofins,28
Sun,Coisas,1
Sun,Comercializa\xc3\xa7\xc3\xa3o de dados cadastrais de consumidores,2
Sun,Compra e Venda,27
Sun,Concess\xc3\xa3o,9
Sun,Concurso P\xc3\xbablico,6
Sun,Concuss\xc3\xa3o,4
Sun,Condom\xc3\xadnio,9
Sun,Condom\xc3\xadnio em Edif\xc3\xadcio,2
Sun,Cons\xc3\xb3rcio,5
Sun,Contra a liberdade pessoal,1
Sun,Contra a vida,1
Sun,Contra o Patrim\xc3\xb4nio,1
Sun,Contratos Administrativos,5
Sun,Contratos Banc\xc3\xa1rios,258
Sun,Contratos de Consumo,66
Sun,Contratos de Participacao Financeira,67
Sun,Contraven\xc3\xa7\xc3\xb5es Penais,23
Sun,Contribui\xc3\xa7\xc3\xa3o Sindical,1
Sun,Contribui\xc3\xa7\xc3\xb5es,4
Sun,Contribui\xc3\xa7\xc3\xb5es de Melhoria,10
Sun,Contribui\xc3\xa7\xc3\xb5es Previdenci\xc3\xa1rias,59
Sun,Contribui\xc3\xa7\xc3\xb5es Sociais,4
Sun,Controle de Constitucionalidade,1
Sun,Corretagem,1
Sun,Corrup\xc3\xa7\xc3\xa3o ativa,3
Sun,Cr\xc3\xa9dito Tribut\xc3\xa1rio,2
Sun,Crimes contra a Flora,2
Sun,Crimes contra as Rela\xc3\xa7\xc3\xb5es de Consumo,8
Sun,Crimes de Lavagem ou Oculta\xc3\xa7\xc3\xa3o de Bens,1
Sun,Crimes de Responsabilidade,1
Sun,Crimes de Tortura,1
Sun,Crimes de Tr\xc3\xa1fico Il\xc3\xadcito e uso indevido de drogas,6
Sun,Crimes de Tr\xc3\xa2nsito,49
Sun,Crimes do Sistema Nacional de Armas,49
Sun,Crimes Previstos no Estatuto do Idoso,2
Sun,D\xc3\xadvida Ativa n\xc3\xa3o,29
Sun,Da Polui\xc3\xa7\xc3\xa3o,1
Sun,Dano Qualificado,1
Sun,De Tr\xc3\xa1fico Il\xc3\xadcito e Uso Indevido de Drogas,1
Sun,Decorrente de Viol\xc3\xaancia Dom\xc3\xa9stica,5
Sun,Desacato,10
Sun,Desapropria\xc3\xa7\xc3\xa3o,1
Sun,Desapropria\xc3\xa7\xc3\xa3o Indireta,1
Sun,Desapropria\xc3\xa7\xc3\xa3o por Interesse Social Comum,1
Sun,Desconto em folha de pagamento,2
Sun,Descontos Indevidos,3
Sun,Despesas Condominiais,16
Sun,Difama\xc3\xa7\xc3\xa3o,2
Sun,DIREITO ADMINISTRATIVO E OUTRAS MAT\xc3\x89RIAS DE DIREITO P\xc3\x9aBLICO,16
Sun,Direito Autoral,4
Sun,DIREITO CIVIL,2
Sun,DIREITO DA CRIAN\xc3\x87A E DO ADOLESCENTE,41
Sun,Direito de Imagem,2
Sun,Direito de Prefer\xc3\xaancia,1
Sun,Direito de Vizinhan\xc3\xa7a,6
Sun,DIREITO DO CONSUMIDOR,8
Sun,DIREITO PENAL,2
Sun,Dissolu\xc3\xa7\xc3\xa3o,45
Sun,Divis\xc3\xa3o e Demarca\xc3\xa7\xc3\xa3o,5
Sun,Do Sistema Nacional de Armas,1
Sun,Duplicata,13
Sun,Eleitorais,1
Sun,Empr\xc3\xa9stimo consignado,6
Sun,Empregado P\xc3\xbablico,2
Sun,Ensino Fundamental e M\xc3\xa9dio,60
Sun,Ensino Superior,40
Sun,Entrada e Perman\xc3\xaancia de Menores,1
Sun,Erro M\xc3\xa9dico,1
Sun,Esbulho,6
Sun,Esp\xc3\xa9cies de Contratos,22
Sun,Esp\xc3\xa9cies de T\xc3\xadtulos de Cr\xc3\xa9dito,4
Sun,Estabelecimentos de Ensino,6
Sun,Estaduais,1
Sun,Estelionato,6
Sun,Estupro,20
Sun,ESTUPRO DE VULNERAVEL,39
Sun,Exame Psicot\xc3\xa9cnico,1
Sun,Exibicao de Documentos,2
Sun,Exonera\xc3\xa7\xc3\xa3o,7
Sun,Expurgos Inflacion\xc3\xa1rios,93
Sun,Extors\xc3\xa3o,3
Sun,F\xc3\xa9rias,2
Sun,Falsifica\xc3\xa7\xc3\xa3o,2
Sun,Falsifica\xc3\xa7\xc3\xa3o de documento p\xc3\xbablico,1
Sun,Falso testemunho ou falsa per\xc3\xadcia,1
Sun,Fam\xc3\xadlia,17
Sun,Fiscaliza\xc3\xa7\xc3\xa3o,1
Sun,Fixa\xc3\xa7\xc3\xa3o,2
Sun,Fornecimento de \xc3\x81gua,28
Sun,Fornecimento de Energia El\xc3\xa9trica,70
Sun,Fornecimento de Medicamentos,53
Sun,Fraude no Pagamento por Meio de Cheque,1
Sun,Furto,23
Sun,Furto Privilegiado,3
Sun,Furto Qualificado,75
Sun,Garantias Constitucionais,2
Sun,Gest\xc3\xa3o de Neg\xc3\xb3cios,1
Sun,Gratifica\xc3\xa7\xc3\xa3o de Incentivo,1
Sun,Gratifica\xc3\xa7\xc3\xa3o Natalina,1
Sun,Gratifica\xc3\xa7\xc3\xb5es de Atividade,4
Sun,Gratifica\xc3\xa7\xc3\xb5es e Adicionais,7
Sun,Grav\xc3\xadssima,4
Sun,Grave,3
Sun,Guarda,13
Sun,Habilita\xc3\xa7\xc3\xa3o,1
Sun,Homic\xc3\xaddio Privilegiado,2
Sun,Homic\xc3\xaddio Qualificado,139
Sun,Homic\xc3\xaddio Simples,21
Sun,Honorarios Profissionais,9
Sun,ICMS,148
Sun,Imiss\xc3\xa3o,4
Sun,Impostos,54
Sun,Improbidade Administrativa,3
Sun,Inadimplemento,1
Sun,Inc\xc3\xaandio,1
Sun,Inclus\xc3\xa3o Indevida em Cadastro de Inadimplentes,51
Sun,Indeniza\xc3\xa7\xc3\xa3o,5
Sun,Indeniza\xc3\xa7\xc3\xa3o por Dano Material,23
Sun,Indeniza\xc3\xa7\xc3\xa3o por Dano Moral,277
Sun,Ingresso e Exclus\xc3\xa3o dos S\xc3\xb3cios na Sociedade,2
Sun,Inj\xc3\xbaria,1
Sun,Integralidade,18
Sun,Invalidez Permanente,1
Sun,Invent\xc3\xa1rio e Partilha,34
Sun,Investiga\xc3\xa7\xc3\xa3o de Paternidade,4
Sun,IPTU,271
Sun,IPVA,19
Sun,IRPF,24
Sun,Isonomia,1
Sun,ISS,51
Sun,ITBI,3
Sun,ITCD,4
Sun,Jogos de Bingo e,1
Sun,Jornada de Trabalho,5
Sun,Latroc\xc3\xadnio,16
Sun,Libera\xc3\xa7\xc3\xa3o de Ve\xc3\xadculo Apreendido,7
Sun,Licen\xc3\xa7a,3
Sun,Licen\xc3\xa7a Pr\xc3\xaamio,1
Sun,Licen\xc3\xa7as,2
Sun,Licenciamento de Ve\xc3\xadculo,8
Sun,Licita\xc3\xa7\xc3\xb5es,9
Sun,Liquida\xc3\xa7\xc3\xa3o,1
Sun,Loca\xc3\xa7\xc3\xa3o de Im\xc3\xb3vel,27
Sun,M\xc3\xbatuo,24
Sun,Magist\xc3\xa9rio p\xc3\xbablico da educa\xc3\xa7\xc3\xa3o b\xc3\xa1sica,16
Sun,Mandato,4
Sun,Marca,5
Sun,Meio Ambiente,4
Sun,Militar,1
Sun,Multas e demais San\xc3\xa7\xc3\xb5es,39
Sun,Municipais,14
Sun,"NA",1
Sun,Nomea\xc3\xa7\xc3\xa3o,7
Sun,Nota de Cr\xc3\xa9dito Comercial,1
Sun,Nota Promiss\xc3\xb3ria,11
Sun,NULL,164
Sun,Obriga\xc3\xa7\xc3\xb5es,59
Sun,Oferta,1
Sun,Ordena\xc3\xa7\xc3\xa3o da Cidade,1
Sun,Pagamento,8
Sun,Pagamento Indevido,1
Sun,Parcelamento de Vencimentos,1
Sun,Patente,1
Sun,Peculato,1
Sun,Pens\xc3\xa3o,29
Sun,Pens\xc3\xa3o por Morte,6
Sun,Perdas e Danos,1
Sun,Pessoas naturais,3
Sun,PIS,6
Sun,Piso Salarial,19
Sun,Planos de Sa\xc3\xbade,136
Sun,Posse,32
Sun,Posse de Drogas para Consumo Pessoal,23
Sun,Posse Sexual Mediante Fraude,1
Sun,Prefeito,1
Sun,Presta\xc3\xa7\xc3\xa3o de Servi\xc3\xa7os,24
Sun,Previd\xc3\xaancia privada,148
Sun,Processo Administrativo Disciplinar ou Sindic\xc3\xa2ncia,1
Sun,Promessa de Compra e Venda,63
Sun,Promo\xc3\xa7\xc3\xa3o,12
Sun,Propriedade,7
Sun,Propriedade Fiduci\xc3\xa1ria,1
Sun,Propriedade Intelectual,11
Sun,Protesto Indevido de T\xc3\xadtulo,1
Sun,Quadrilha ou Bando,1
Sun,Readapta\xc3\xa7\xc3\xa3o,1
Sun,Reajuste de Remunera\xc3\xa7\xc3\xa3o,4
Sun,Reajustes de Remunera\xc3\xa7\xc3\xa3o,412
Sun,Recepta\xc3\xa7\xc3\xa3o,14
Sun,Recepta\xc3\xa7\xc3\xa3o Qualificada,4
Sun,Reconhecimento,19
Sun,Recupera\xc3\xa7\xc3\xa3o judicial e Fal\xc3\xaancia,13
Sun,Regime Previdenci\xc3\xa1rio,1
Sun,Registro Civil das Pessoas Naturais,3
Sun,Registro de Im\xc3\xb3veis,4
Sun,Registro em Cadastro,1
Sun,Registro em Cadastro de An\xc3\xa1lise de Cr\xc3\xa9dito,7
Sun,Registro em Cadastro de Inadimplentes,8
Sun,Registro para comercializa\xc3\xa7\xc3\xa3o de dados cadastrais de consumidores,1
Sun,Regulamenta\xc3\xa7\xc3\xa3o de Visitas,1
Sun,Reintegra\xc3\xa7\xc3\xa3o,1
Sun,Reivindica\xc3\xa7\xc3\xa3o,1
Sun,Rela\xc3\xa7\xc3\xb5es de Parentesco,2
Sun,Representa\xc3\xa7\xc3\xa3o comercial,2
Sun,Rescis\xc3\xa3o,1
Sun,Reserva de Dominio,1
Sun,Reserva de Vagas para Deficientes,1
Sun,Responsabilidade Civil,45
Sun,Responsabilidade Contratual,2
Sun,Responsabilidade da Administra\xc3\xa7\xc3\xa3o,5
Sun,Responsabilidade do Fornecedor,3
Sun,Restabelecimento,2
Sun,Revis\xc3\xa3o,11
Sun,Roubo,32
Sun,Roubo Majorado,132
Sun,Sa\xc3\xbade,11
Sun,Se\xc3\xa7\xc3\xa3o C\xc3\xadvel,1
Sun,Seguro,524
Sun,Servi\xc3\xa7os,18
Sun,Servi\xc3\xa7os Hospitalares,1
Sun,Servid\xc3\xa3o,1
Sun,Servidao de Eletroduto,2
Sun,Servidor P\xc3\xbablico Civil,23
Sun,Servidores Ativos,4
Sun,Servidores Inativos,15
Sun,Sistema Financeiro da Habita\xc3\xa7\xc3\xa3o,3
Sun,Sistema Nacional de Tr\xc3\xa2nsito,39
Sun,Sistema Remunerat\xc3\xb3rio e Benef\xc3\xadcios,32
Sun,Sociedade,19
Sun,Sucess\xc3\xb5es,8
Sun,Susta\xc3\xa7\xc3\xa3o de Protesto,4
Sun,Taxa de Coleta de Lixo,3
Sun,Taxa de Licenciamento de Estabelecimento,6
Sun,Taxa de Preven\xc3\xa7\xc3\xa3o e Combate a Inc\xc3\xaandio,1
Sun,Taxas,6
Sun,Telefonia,72
Sun,Tr\xc3\xa1fico de Drogas e Condutas Afins,253
Sun,Transfer\xc3\xaancia de cotas,2
Sun,Transporte de Coisas,2
Sun,Tratamento M\xc3\xa9dico,625
Sun,Tratamento Medico,31
Sun,Tutela e Curatela,1
Sun,Uni\xc3\xa3o Est\xc3\xa1vel ou Concubinato,2
Sun,Uso,1
Sun,Uso de documento falso,6
Sun,Usucapi\xc3\xa3o da L 6,1
Sun,Usucapi\xc3\xa3o Extraordin\xc3\xa1ria,17
Sun,Usucapi\xc3\xa3o Ordin\xc3\xa1ria,1
Sun,Usufruto,1
Sun,Viola\xc3\xa7\xc3\xa3o de direito autoral,2
Mon,\xc3\x81guas P\xc3\xbablicas,47
Mon,\xc3\x81rea de Preserva\xc3\xa7\xc3\xa3o Permanente,1
Mon,\xc3\x8dndice da URV Lei 8,7
Mon,1,92
Mon,Abandono de incapaz,1
Mon,Abandono Intelectual,39
Mon,Abandono Material,23
Mon,Abatimento proporcional do pre\xc3\xa7o,17
Mon,Abono de Perman\xc3\xaancia,133
Mon,Abono de Perman\xc3\xaancia em Servi\xc3\xa7o,1
Mon,Abono Pecuni\xc3\xa1rio,1
Mon,Aborto provocado pela gestante ou com o seu consentimento,1
Mon,Aborto provocado por terceiro,3
Mon,Aborto qualificado,1
Mon,Abuso Sexual,8
Mon,Acidente A\xc3\xa9reo,3
Mon,Acidente de Tr\xc3\xa2nsito,790
Mon,Acidente de Trabalho,108
Mon,Acidente De Trabalho,161
Mon,Acompanhamento de C\xc3\xb4njuge ou Companheiro,4
Mon,Acumula\xc3\xa7\xc3\xa3o de Cargos,7
Mon,Adicional de Horas Extras,105
Mon,Adicional de Insalubridade,328
Mon,Adicional de Periculosidade,28
Mon,Adicional de Produtividade,1
Mon,Adicional de Servi\xc3\xa7o Noturno,1495
Mon,Adicional por Tempo de Servi\xc3\xa7o,19
Mon,Adimplemento e Extin\xc3\xa7\xc3\xa3o,10
Mon,Adjudica\xc3\xa7\xc3\xa3o Compuls\xc3\xb3ria,65
Mon,Administra\xc3\xa7\xc3\xa3o,5
Mon,Administra\xc3\xa7\xc3\xa3o de Heran\xc3\xa7a,16
Mon,Administra\xc3\xa7\xc3\xa3o judicial,1
Mon,Admiss\xc3\xa3o,31
Mon,Ado\xc3\xa7\xc3\xa3o de Adolescente,1
Mon,Ado\xc3\xa7\xc3\xa3o de Crian\xc3\xa7a,31
Mon,Ado\xc3\xa7\xc3\xa3o de Maior,1
Mon,Ado\xc3\xa7\xc3\xa3o Internacional,2
Mon,Ado\xc3\xa7\xc3\xa3o Nacional,5
Mon,Adultera\xc3\xa7\xc3\xa3o de Sinal Identificador de Ve\xc3\xadculo Automotor,29
Mon,Advocacia administrativa,1
Mon,Afastamento,2
Mon,Afastamento do Cargo,5
Mon,Ag\xc3\xaancie e Distribui\xc3\xa7\xc3\xa3o,3
Mon,Agentes Pol\xc3\xadticos,7
Mon,Agrot\xc3\xb3xicos,6
Mon,Al\xc3\xadquota Zero,1
Mon,Aliena\xc3\xa7\xc3\xa3o Fiduci\xc3\xa1ria,25808
Mon,Aliena\xc3\xa7\xc3\xa3o Judicial,5
Mon,Aliena\xc3\xa7\xc3\xa3o Parental,1
Mon,Alimentos,1748
Mon,Altera\xc3\xa7\xc3\xa3o de capital,2
Mon,Altera\xc3\xa7\xc3\xa3o de Coisa Comum,5
Mon,Altera\xc3\xa7\xc3\xa3o de limites,5
Mon,Amamenta\xc3\xa7\xc3\xa3o,2
Mon,Amea\xc3\xa7a,1344
Mon,Anula\xc3\xa7\xc3\xa3o,56
Mon,Anula\xc3\xa7\xc3\xa3o de D\xc3\xa9bito Fiscal,13
Mon,Anula\xc3\xa7\xc3\xa3o e Corre\xc3\xa7\xc3\xa3o de Provas,48
Mon,Apologia de Crime ou Criminoso,1
Mon,Aposentadoria,306
Mon,Aposentadoria Especial,7
Mon,Aposentadoria por Idade,2
Mon,Aposentadoria por Invalidez,77
Mon,Aposentadoria por Invalidez Acident\xc3\xa1ria,44
Mon,Aposentadoria por Tempo de Contribui\xc3\xa7\xc3\xa3o,2
Mon,Aposentadoria por Tempo de Servi\xc3\xa7o,3
Mon,Apreens\xc3\xa3o,4
Mon,Apropria\xc3\xa7\xc3\xa3o de Coisa Achada,3
Mon,Apropria\xc3\xa7\xc3\xa3o de Coisa Havida por Erro,13
Mon,Apropria\xc3\xa7\xc3\xa3o ind\xc3\xa9bita,37
Mon,Apropria\xc3\xa7\xc3\xa3o ind\xc3\xa9bita Previdenci\xc3\xa1ria,1
Mon,Apura\xc3\xa7\xc3\xa3o de haveres,15
Mon,Aquisi\xc3\xa7\xc3\xa3o,85
Mon,Arras ou Sinal,1
Mon,Arrendamento Mercantil,2396
Mon,Arrendamento Rural,221
Mon,Ass\xc3\xa9dio Sexual,7
Mon,Assembl\xc3\xa9ia,13
Mon,Assinatura B\xc3\xa1sica Mensal,24
Mon,Assist\xc3\xaancia \xc3\xa0 Sa\xc3\xbade,13
Mon,Assist\xc3\xaancia Pr\xc3\xa9,1
Mon,Associa\xc3\xa7\xc3\xa3o,57
Mon,Associa\xc3\xa7\xc3\xa3o para a Produ\xc3\xa7\xc3\xa3o e Tr\xc3\xa1fico e Condutas Afins,28
Mon,Atentado ao Pudor Mediante Fraude,4
Mon,Atentado Violento ao Pudor,75
Mon,Atividade Pol\xc3\xadtica,10
Mon,Ato,36
Mon,Ato Infracional,608
Mon,Ato Lesivo ao Patrim\xc3\xb4nio Art\xc3\xadstico,8
Mon,Atos Administrativos,513
Mon,Atos Unilaterais,13
Mon,ATP,2
Mon,Atraso de v\xc3\xb4o,7
Mon,Auto,2
Mon,Autofal\xc3\xaancia,12
Mon,Aux\xc3\xadlio,6800
Mon,Averba\xc3\xa7\xc3\xa3o,7
Mon,Banc\xc3\xa1rios,2961
Mon,Bem de Fam\xc3\xadlia,61
Mon,Benef\xc3\xadcio Assistencial,2
Mon,Benef\xc3\xadcios em Esp\xc3\xa9cie,195
Mon,Benfeitorias,5
Mon,Bens P\xc3\xbablicos,14
Mon,Bloqueio de Matr\xc3\xadcula,1
Mon,Bloqueio de Valores de Contas P\xc3\xbablicas,3
Mon,Bolsa de Valores,1
Mon,Busca e Apreens\xc3\xa3o de Menores,57
Mon,C\xc3\xa2mbio,1
Mon,C\xc3\xa9dula de Cr\xc3\xa9dito \xc3\xa0 Exporta\xc3\xa7\xc3\xa3o,2
Mon,C\xc3\xa9dula de Cr\xc3\xa9dito Banc\xc3\xa1rio,156
Mon,C\xc3\xa9dula de Cr\xc3\xa9dito Comercial,24
Mon,C\xc3\xa9dula de Cr\xc3\xa9dito Industrial,9
Mon,C\xc3\xa9dula de Cr\xc3\xa9dito Rural,175
Mon,C\xc3\xa9dula de Produto Rural,42
Mon,C\xc3\xa9dula Hipotec\xc3\xa1ria,17
Mon,Cadastro de An\xc3\xa1lise de Cr\xc3\xa9dito,4534
Mon,Cal\xc3\xbania,212
Mon,Cancelamento de Protesto,60
Mon,Cancelamento de v\xc3\xb4o,10
Mon,Capacidade,473
Mon,Cart\xc3\xa3o de Cr\xc3\xa9dito,2269
Mon,Casamento,98
Mon,Certid\xc3\xa3o ou atestado ideologicamente falso,1
Mon,Cess\xc3\xa3o de Cr\xc3\xa9dito,4
Mon,Cess\xc3\xa3o de cr\xc3\xa9ditos n\xc3\xa3o,1
Mon,Cheque,1125
Mon,Classifica\xc3\xa7\xc3\xa3o de cr\xc3\xa9ditos,3
Mon,Classifica\xc3\xa7\xc3\xa3o e,157
Mon,CND,1
Mon,CNH,224
Mon,Coa\xc3\xa7\xc3\xa3o no curso do processo,17
Mon,Cobran\xc3\xa7a indevida de liga\xc3\xa7\xc3\xb5es,11
Mon,Cofins,2412
Mon,Coisas,429
Mon,Colabora\xc3\xa7\xc3\xa3o com Grupo,1
Mon,Comercializa\xc3\xa7\xc3\xa3o de dados cadastrais de consumidores,127
Mon,Cometidos por Meio de Marca,1
Mon,Comiss\xc3\xa3o,11
Mon,Comodato,55
Mon,Compensa\xc3\xa7\xc3\xa3o,4
Mon,Compra e Venda,1193
Mon,Compromisso,32
Mon,Compuls\xc3\xb3ria,30
Mon,Comunica\xc3\xa7\xc3\xa3o falsa de crime ou de contraven\xc3\xa7\xc3\xa3o,38
Mon,Concess\xc3\xa3o,216
Mon,Concurso de Credores,4
Mon,Concurso P\xc3\xbablico,579
Mon,Concuss\xc3\xa3o,6
Mon,Condi\xc3\xa7\xc3\xb5es Especiais para Presta\xc3\xa7\xc3\xa3o de Prova,1
Mon,Condom\xc3\xadnio,377
Mon,Condom\xc3\xadnio em Edif\xc3\xadcio,226
Mon,Confus\xc3\xa3o,1
Mon,Cons\xc3\xb3rcio,298
Mon,Conselhos Regionais e Afins,8
Mon,Constitui\xc3\xa7\xc3\xa3o de Renda,4
Mon,Constrangimento ilegal,14
Mon,Contra a Fam\xc3\xadlia,1
Mon,Contra a Honra,1
Mon,Contra a Incolumidade P\xc3\xbablica,1
Mon,Contra a liberdade pessoal,2
Mon,Contra a Paz P\xc3\xbablica,2
Mon,Contra a vida,1
Mon,Contra o Patrim\xc3\xb4nio,13
Mon,Contrato Tempor\xc3\xa1rio de M\xc3\xa3o de Obra L 8,20
Mon,Contratos Administrativos,348
Mon,Contratos Banc\xc3\xa1rios,11444
Mon,Contratos de Consumo,701
Mon,Contratos de Participacao Financeira,6651
Mon,Contraven\xc3\xa7\xc3\xb5es Penais,3785
Mon,Contribui\xc3\xa7\xc3\xa3o de Ilumina\xc3\xa7\xc3\xa3o P\xc3\xbablica,5
Mon,Contribui\xc3\xa7\xc3\xa3o Sindical,39
Mon,Contribui\xc3\xa7\xc3\xb5es,94
Mon,Contribui\xc3\xa7\xc3\xb5es Corporativas,4
Mon,Contribui\xc3\xa7\xc3\xb5es de Melhoria,133
Mon,Contribui\xc3\xa7\xc3\xb5es Especiais,5
Mon,Contribui\xc3\xa7\xc3\xb5es para o SEBRAE,6
Mon,Contribui\xc3\xa7\xc3\xb5es Previdenci\xc3\xa1rias,1329
Mon,Contribui\xc3\xa7\xc3\xb5es Sociais,232
Mon,Controle de Constitucionalidade,619
Mon,Conv\xc3\xaanio,6
Mon,Convola\xc3\xa7\xc3\xa3o de recupera\xc3\xa7\xc3\xa3o judicial em fal\xc3\xaancia,2
Mon,Corre\xc3\xa7\xc3\xa3o Monet\xc3\xa1ria,3
Mon,Corretagem,163
Mon,Corrup\xc3\xa7\xc3\xa3o ativa,8
Mon,Corrup\xc3\xa7\xc3\xa3o de Menores,1
Mon,Corrup\xc3\xa7\xc3\xa3o passiva,5
Mon,CORRUPCAO DE MENORES,1
Mon,Cr\xc3\xa9dito Rural,26
Mon,Cr\xc3\xa9dito Tribut\xc3\xa1rio,14
Mon,Crime contra o P\xc3\xa1trio,4
Mon,Crimes Contra a Administra\xc3\xa7\xc3\xa3o da Justi\xc3\xa7a,19
Mon,Crimes contra a Economia Popular,2
Mon,Crimes contra a F\xc3\xa9 P\xc3\xbablica,1
Mon,Crimes contra a Fam\xc3\xadlia,2
Mon,Crimes contra a Fauna,307
Mon,Crimes contra a Flora,119
Mon,Crimes contra a Honra,1
Mon,Crimes contra a liberdade pessoal,2
Mon,Crimes Contra a Ordem Economica,3
Mon,Crimes contra as Marcas,15
Mon,Crimes contra as Rela\xc3\xa7\xc3\xb5es de Consumo,26
Mon,Crimes contra Indica\xc3\xa7\xc3\xb5es Geeogr\xc3\xa1ficas e Demais Indica\xc3\xa7\xc3\xb5es,1
Mon,Crimes contra o Meio Ambiente e o Patrim\xc3\xb4nio Gen\xc3\xa9tico,1
Mon,Crimes contra o Patrim\xc3\xb4nio,4
Mon,Crimes contra os Costumes,1
Mon,Crimes contra Patente de Inven\xc3\xa7\xc3\xa3o,1
Mon,Crimes da Lei de licita\xc3\xa7\xc3\xb5es,12
Mon,Crimes de Abuso de Autoridade,19
Mon,Crimes de Imprensa,1
Mon,Crimes de Lavagem ou Oculta\xc3\xa7\xc3\xa3o de Bens,7
Mon,Crimes de Responsabilidade,11
Mon,Crimes de Tortura,8
Mon,Crimes de Tr\xc3\xa1fico Il\xc3\xadcito e uso indevido de drogas,60
Mon,Crimes de Tr\xc3\xa1fico Il\xc3\xadcito e Uso Indevido de Drogas,4
Mon,Crimes de Tr\xc3\xa2nsito,4342
Mon,Crimes do Sistema Nacional de Armas,376
Mon,Crimes Eleitorais,1
Mon,Crimes Falimentares,1
Mon,Crimes Militares,1
Mon,Crimes Praticados por Particular Contra a Administra\xc3\xa7\xc3\xa3o em Geral,2
Mon,Crimes Previstos na Legisla\xc3\xa7\xc3\xa3o Extravagante,3
Mon,Crimes Previstos no Estatuto da crian\xc3\xa7a e do adolescente,25
Mon,Crimes Previstos no Estatuto do Idoso,17
Mon,Crimes Resultante de Preconceito de Ra\xc3\xa7a ou de Cor,1
Mon,Curadoria dos bens do ausente,3
Mon,Curso de Forma\xc3\xa7\xc3\xa3o,11
Mon,Custeio de Assist\xc3\xaancia M\xc3\xa9dica,2
Mon,D\xc3\xadvida Ativa n\xc3\xa3o,277
Mon,D\xc3\xadvida P\xc3\xbablica Mobili\xc3\xa1ria,1
Mon,Da Polui\xc3\xa7\xc3\xa3o,224
Mon,Dano,39
Mon,Dano Ambiental,6
Mon,Dano ao Er\xc3\xa1rio,15
Mon,Dano Qualificado,26
Mon,De Tr\xc3\xa1fico Il\xc3\xadcito e Uso Indevido de Drogas,76
Mon,De Tr\xc3\xa2nsito,4
Mon,Deb\xc3\xaantures,3
Mon,Decorrente de Viol\xc3\xaancia Dom\xc3\xa9stica,202
Mon,Decreta\xc3\xa7\xc3\xa3o de Of\xc3\xadcio,1
Mon,Defensoria P\xc3\xbablica,4
Mon,Demiss\xc3\xa3o ou Exonera\xc3\xa7\xc3\xa3o,54
Mon,Denuncia\xc3\xa7\xc3\xa3o caluniosa,13
Mon,Dep\xc3\xb3sito,5
Mon,Dep\xc3\xb3sito Judicial,1
Mon,Desacato,1336
Mon,Desapropria\xc3\xa7\xc3\xa3o,100
Mon,Desapropria\xc3\xa7\xc3\xa3o de Im\xc3\xb3vel Urbano,2
