yearMonth,type,count
2011-03-01,Restaura\xc3\xa7\xc3\xa3o de Autos,1
2011-03-01,Revis\xc3\xa3o Criminal,52
2011-03-01,Suspens\xc3\xa3o de Execu\xc3\xa7\xc3\xa3o de Senten\xc3\xa7a,1
2011-04-01,A\xc3\xa7\xc3\xa3o Direta de Inconstitucionalidade,19
2011-04-01,A\xc3\xa7\xc3\xa3o Penal,2
2011-04-01,A\xc3\xa7\xc3\xa3o Rescis\xc3\xb3ria,75
2011-04-01,Agravo,4267
2011-04-01,Agravo de Instrumento,9822
2011-04-01,Agravo em Execu\xc3\xa7\xc3\xa3o,3
2011-04-01,Agravo Interno,1
2011-04-01,Agravo Regimental,171
2011-04-01,Apela\xc3\xa7\xc3\xa3o C\xc3\xadvel,9439
2011-04-01,Apela\xc3\xa7\xc3\xa3o Crime,1650
2011-04-01,Apela\xc3\xa7\xc3\xa3o e Reexame Necess\xc3\xa1rio,346
2011-04-01,Carta Testemunh\xc3\xa1vel,1
2011-04-01,Cautelar Inominada,8
2011-04-01,Conflito de Compet\xc3\xaancia,120
2011-04-01,Conflito de Jurisdi\xc3\xa7\xc3\xa3o,33
2011-04-01,Correi\xc3\xa7\xc3\xa3o Parcial,29
2011-04-01,Desaforamento,1
2011-04-01,Embargos de Declara\xc3\xa7\xc3\xa3o,6202
2011-04-01,Embargos Infringentes,125
2011-04-01,Embargos Infringentes e de Nulidade,197
2011-04-01,Exce\xc3\xa7\xc3\xa3o de Suspei\xc3\xa7\xc3\xa3o,11
2011-04-01,Habeas Corpus,746
2011-04-01,Impugna\xc3\xa7\xc3\xa3o ao Valor da Causa,6
2011-04-01,Incidente de Inconstitucionalidade,3
2011-04-01,Mandado de Injun\xc3\xa7\xc3\xa3o,1
2011-04-01,Mandado de Seguran\xc3\xa7a,84
2011-04-01,Mandado de Seguran\xc3\xa7a Crime,1
2011-04-01,Medida Cautelar Inominada,2
2011-04-01,Peti\xc3\xa7\xc3\xa3o,3
2011-04-01,Prefeito,1
2011-04-01,Processo Crime,1
2011-04-01,Recurso C\xc3\xadvel,2530
2011-04-01,Recurso Crime,170
2011-04-01,Recurso de Of\xc3\xadcio,4
2011-04-01,Recurso em Sentido Estrito,194
2011-04-01,Reexame Necess\xc3\xa1rio,83
2011-04-01,Restaura\xc3\xa7\xc3\xa3o de Autos,3
2011-04-01,Revis\xc3\xa3o Criminal,92
2011-04-01,Uniformiza\xc3\xa7\xc3\xa3o de Jurisprud\xc3\xaancia,3
2011-05-01,A\xc3\xa7\xc3\xa3o Direta de Inconstitucionalidade,23
2011-05-01,A\xc3\xa7\xc3\xa3o Penal,3
2011-05-01,A\xc3\xa7\xc3\xa3o Rescis\xc3\xb3ria,53
2011-05-01,Agravo,3155
2011-05-01,Agravo de Instrumento,11134
2011-05-01,Agravo em Execu\xc3\xa7\xc3\xa3o,5
2011-05-01,Agravo Interno,7
2011-05-01,Agravo Regimental,165
2011-05-01,Apela\xc3\xa7\xc3\xa3o C\xc3\xadvel,10535
2011-05-01,Apela\xc3\xa7\xc3\xa3o Crime,1416
2011-05-01,Apela\xc3\xa7\xc3\xa3o e Reexame Necess\xc3\xa1rio,401
2011-05-01,Cautelar Inominada,6
2011-05-01,Conflito de Compet\xc3\xaancia,223
2011-05-01,Conflito de Jurisdi\xc3\xa7\xc3\xa3o,65
2011-05-01,Correi\xc3\xa7\xc3\xa3o Parcial,31
2011-05-01,Desaforamento,1
2011-05-01,Embargos de Declara\xc3\xa7\xc3\xa3o,6074
2011-05-01,Embargos Infringentes,162
2011-05-01,Embargos Infringentes e de Nulidade,53
2011-05-01,Exce\xc3\xa7\xc3\xa3o de Suspei\xc3\xa7\xc3\xa3o,7
2011-05-01,Exce\xc3\xa7\xc3\xa3o Suspei\xc3\xa7\xc3\xa3o Impedimento,1
2011-05-01,Habeas Corpus,666
2011-05-01,Habeas Data,2
2011-05-01,Impugna\xc3\xa7\xc3\xa3o ao Valor da Causa,1
2011-05-01,Incidente de Inconstitucionalidade,2
2011-05-01,Mandado de Injun\xc3\xa7\xc3\xa3o,4
2011-05-01,Mandado de Seguran\xc3\xa7a,124
2011-05-01,Mandado de Seguran\xc3\xa7a Crime,4
2011-05-01,Medida Cautelar Inominada,3
2011-05-01,Peti\xc3\xa7\xc3\xa3o,4
2011-05-01,Recurso C\xc3\xadvel,3275
2011-05-01,Recurso Crime,243
2011-05-01,Recurso de Of\xc3\xadcio,1
2011-05-01,Recurso em Sentido Estrito,144
2011-05-01,Reexame Necess\xc3\xa1rio,111
2011-05-01,Restaura\xc3\xa7\xc3\xa3o de Autos,3
2011-05-01,Revis\xc3\xa3o Criminal,55
2011-05-01,Suspen\xc3\xa7\xc3\xa3o de Liminar ou Antecipa\xc3\xa7\xc3\xa3o de Tutela,11
2011-06-01,A\xc3\xa7\xc3\xa3o Direta de Inconstitucionalidade,25
2011-06-01,A\xc3\xa7\xc3\xa3o Penal,8
2011-06-01,A\xc3\xa7\xc3\xa3o Rescis\xc3\xb3ria,66
2011-06-01,Agravo,3933
2011-06-01,Agravo de Instrumento,11110
2011-06-01,Agravo em Execu\xc3\xa7\xc3\xa3o,70
2011-06-01,Agravo Regimental,209
2011-06-01,Apela\xc3\xa7\xc3\xa3o C\xc3\xadvel,11536
2011-06-01,Apela\xc3\xa7\xc3\xa3o Crime,1841
2011-06-01,Apela\xc3\xa7\xc3\xa3o e Reexame Necess\xc3\xa1rio,310
2011-06-01,Cautelar Inominada,5
2011-06-01,Conflito de Compet\xc3\xaancia,215
2011-06-01,Conflito de Jurisdi\xc3\xa7\xc3\xa3o,68
2011-06-01,Correi\xc3\xa7\xc3\xa3o Parcial,27
2011-06-01,Embargos de Declara\xc3\xa7\xc3\xa3o,7686
2011-06-01,Embargos Infringentes,229
2011-06-01,Embargos Infringentes e de Nulidade,64
2011-06-01,Exce\xc3\xa7\xc3\xa3o de Incompet\xc3\xaancia,1
2011-06-01,Exce\xc3\xa7\xc3\xa3o de Suspei\xc3\xa7\xc3\xa3o,3
2011-06-01,Habeas Corpus,801
2011-06-01,Habeas Data,1
2011-06-01,Impugna\xc3\xa7\xc3\xa3o ao Valor da Causa,1
2011-06-01,Incidente de Inconstitucionalidade,4
2011-06-01,Inqu\xc3\xa9rito Policial,1
2011-06-01,Interven\xc3\xa7\xc3\xa3o no Estado,2
2011-06-01,Mandado de Seguran\xc3\xa7a,123
2011-06-01,Mandado de Seguran\xc3\xa7a Crime,6
2011-06-01,Medida Cautelar Inominada,3
2011-06-01,Peti\xc3\xa7\xc3\xa3o,5
2011-06-01,Recurso C\xc3\xadvel,3492
2011-06-01,Recurso Crime,176
2011-06-01,Recurso de Of\xc3\xadcio,1
2011-06-01,Recurso em Sentido Estrito,178
2011-06-01,Reexame Necess\xc3\xa1rio,107
2011-06-01,Representa\xc3\xa7\xc3\xa3o Criminal,1
2011-06-01,Revis\xc3\xa3o Criminal,30
2011-06-01,Suspen\xc3\xa7\xc3\xa3o de Liminar ou Antecipa\xc3\xa7\xc3\xa3o de Tutela,3
2011-06-01,Uniformiza\xc3\xa7\xc3\xa3o de Jurisprud\xc3\xaancia,1
2011-07-01,A\xc3\xa7\xc3\xa3o Direta de Inconstitucionalidade,13
2011-07-01,A\xc3\xa7\xc3\xa3o Penal,1
2011-07-01,A\xc3\xa7\xc3\xa3o Rescis\xc3\xb3ria,24
2011-07-01,Agravo,2561
2011-07-01,Agravo de Instrumento,10492
2011-07-01,Agravo em Execu\xc3\xa7\xc3\xa3o,21
2011-07-01,Agravo Interno,9
2011-07-01,Agravo Regimental,107
2011-07-01,Apela\xc3\xa7\xc3\xa3o C\xc3\xadvel,10170
2011-07-01,Apela\xc3\xa7\xc3\xa3o Crime,1089
2011-07-01,Apela\xc3\xa7\xc3\xa3o e Reexame Necess\xc3\xa1rio,258
2011-07-01,Carta Testemunh\xc3\xa1vel,1
2011-07-01,Cautelar Inominada,10
2011-07-01,Conflito de Compet\xc3\xaancia,168
2011-07-01,Conflito de Jurisdi\xc3\xa7\xc3\xa3o,60
2011-07-01,Correi\xc3\xa7\xc3\xa3o Parcial,34
2011-07-01,Embargos de Declara\xc3\xa7\xc3\xa3o,5259
2011-07-01,Embargos Infringentes,25
2011-07-01,Embargos Infringentes e de Nulidade,31
2011-07-01,Exce\xc3\xa7\xc3\xa3o de Incompet\xc3\xaancia,1
2011-07-01,Exce\xc3\xa7\xc3\xa3o de Suspei\xc3\xa7\xc3\xa3o,10
2011-07-01,Habeas Corpus,804
2011-07-01,Impugna\xc3\xa7\xc3\xa3o ao Valor da Causa,2
2011-07-01,Incidente de Falsidade,2
2011-07-01,Incidente de Inconstitucionalidade,1
2011-07-01,Mandado de Seguran\xc3\xa7a,121
2011-07-01,Medida Cautelar Inominada,3
2011-07-01,Peti\xc3\xa7\xc3\xa3o,4
2011-07-01,Recurso C\xc3\xadvel,4168
2011-07-01,Recurso Crime,188
2011-07-01,Recurso de Of\xc3\xadcio,2
2011-07-01,Recurso em Sentido Estrito,152
2011-07-01,Reexame Necess\xc3\xa1rio,132
2011-07-01,Restaura\xc3\xa7\xc3\xa3o de Autos,4
2011-07-01,Revis\xc3\xa3o Criminal,47
2011-08-01,A\xc3\xa7\xc3\xa3o Direta de Inconstitucionalidade,18
2011-08-01,A\xc3\xa7\xc3\xa3o Penal,4
2011-08-01,A\xc3\xa7\xc3\xa3o Rescis\xc3\xb3ria,55
2011-08-01,Agravo,4130
2011-08-01,Agravo de Instrumento,12564
2011-08-01,Agravo em Execu\xc3\xa7\xc3\xa3o,39
2011-08-01,Agravo Interno,7
2011-08-01,Agravo Regimental,192
2011-08-01,Apela\xc3\xa7\xc3\xa3o C\xc3\xadvel,11767
2011-08-01,Apela\xc3\xa7\xc3\xa3o Crime,1493
2011-08-01,Apela\xc3\xa7\xc3\xa3o e Reexame Necess\xc3\xa1rio,411
2011-08-01,Carta Testemunh\xc3\xa1vel,2
2011-08-01,Cautelar Inominada,5
2011-08-01,Conflito de Compet\xc3\xaancia,201
2011-08-01,Conflito de Jurisdi\xc3\xa7\xc3\xa3o,121
2011-08-01,Correi\xc3\xa7\xc3\xa3o Parcial,43
2011-08-01,Desaforamento,3
2011-08-01,Embargos de Declara\xc3\xa7\xc3\xa3o,7768
2011-08-01,Embargos Infringentes,184
2011-08-01,Embargos Infringentes e de Nulidade,111
2011-08-01,Exce\xc3\xa7\xc3\xa3o de Suspei\xc3\xa7\xc3\xa3o,12
2011-08-01,Habeas Corpus,927
2011-08-01,Impugna\xc3\xa7\xc3\xa3o \xc3\xa0 Assist\xc3\xaancia Judici\xc3\xa1ria,1
2011-08-01,Impugna\xc3\xa7\xc3\xa3o ao Valor da Causa,1
2011-08-01,Interven\xc3\xa7\xc3\xa3o no Estado,1
2011-08-01,Mandado de Injun\xc3\xa7\xc3\xa3o,2
2011-08-01,Mandado de Seguran\xc3\xa7a,128
2011-08-01,Mandado de Seguran\xc3\xa7a Crime,1
2011-08-01,Medida Cautelar Inominada,6
2011-08-01,Peti\xc3\xa7\xc3\xa3o,7
2011-08-01,Recurso C\xc3\xadvel,3873
2011-08-01,Recurso Crime,162
2011-08-01,Recurso em Sentido Estrito,160
2011-08-01,Recurso Extraordin\xc3\xa1rio,1
2011-08-01,Reexame Necess\xc3\xa1rio,138
2011-08-01,Restaura\xc3\xa7\xc3\xa3o de Autos,2
2011-08-01,Revis\xc3\xa3o Criminal,55
2011-08-01,Suspen\xc3\xa7\xc3\xa3o de Liminar ou Antecipa\xc3\xa7\xc3\xa3o de Tutela,2
2011-09-01,A\xc3\xa7\xc3\xa3o Direta de Inconstitucionalidade,15
2011-09-01,A\xc3\xa7\xc3\xa3o Penal,13
2011-09-01,A\xc3\xa7\xc3\xa3o Rescis\xc3\xb3ria,52
2011-09-01,Agravo,3861
2011-09-01,Agravo de Instrumento,10789
2011-09-01,Agravo em Execu\xc3\xa7\xc3\xa3o,74
2011-09-01,Agravo Interno,1
2011-09-01,Agravo Regimental,141
2011-09-01,Apela\xc3\xa7\xc3\xa3o C\xc3\xadvel,11156
2011-09-01,Apela\xc3\xa7\xc3\xa3o Crime,1456
2011-09-01,Apela\xc3\xa7\xc3\xa3o e Reexame Necess\xc3\xa1rio,395
2011-09-01,Cautelar Inominada,2
2011-09-01,Conflito de Compet\xc3\xaancia,298
2011-09-01,Conflito de Jurisdi\xc3\xa7\xc3\xa3o,66
2011-09-01,Correi\xc3\xa7\xc3\xa3o Parcial,29
2011-09-01,Embargos de Declara\xc3\xa7\xc3\xa3o,7003
2011-09-01,Embargos Infringentes,118
2011-09-01,Embargos Infringentes e de Nulidade,48
2011-09-01,Exce\xc3\xa7\xc3\xa3o de Suspei\xc3\xa7\xc3\xa3o,5
2011-09-01,Exce\xc3\xa7\xc3\xa3o Suspei\xc3\xa7\xc3\xa3o Impedimento,1
2011-09-01,Habeas Corpus,637
2011-09-01,Impugna\xc3\xa7\xc3\xa3o ao Valor da Causa,1
2011-09-01,Inqu\xc3\xa9rito Policial,1
2011-09-01,Interven\xc3\xa7\xc3\xa3o no Estado,1
2011-09-01,Mandado de Injun\xc3\xa7\xc3\xa3o,1
2011-09-01,Mandado de Seguran\xc3\xa7a,118
2011-09-01,Mandado de Seguran\xc3\xa7a Crime,2
2011-09-01,Medida Cautelar Inominada,5
2011-09-01,Peti\xc3\xa7\xc3\xa3o,6
2011-09-01,Reabilita\xc3\xa7\xc3\xa3o,1
2011-09-01,Recurso C\xc3\xadvel,3836
2011-09-01,Recurso Crime,208
2011-09-01,Recurso de Of\xc3\xadcio,1
2011-09-01,Recurso em Sentido Estrito,131
2011-09-01,Recurso Especial,2
2011-09-01,Recurso Extraordin\xc3\xa1rio,35
2011-09-01,Recurso Oficioso em Sentido Estrito,1
2011-09-01,Reexame Necess\xc3\xa1rio,149
2011-09-01,Restaura\xc3\xa7\xc3\xa3o de Autos,2
2011-09-01,Revis\xc3\xa3o Criminal,22
2011-09-01,Suspen\xc3\xa7\xc3\xa3o de Liminar ou Antecipa\xc3\xa7\xc3\xa3o de Tutela,1
2011-09-01,Termo Circunstanciado,1
2011-09-01,Uniformiza\xc3\xa7\xc3\xa3o de Jurisprud\xc3\xaancia,2
2011-10-01,A\xc3\xa7\xc3\xa3o Direta de Inconstitucionalidade,20
2011-10-01,A\xc3\xa7\xc3\xa3o Penal,9
2011-10-01,A\xc3\xa7\xc3\xa3o Rescis\xc3\xb3ria,45
2011-10-01,Agravo,3160
2011-10-01,Agravo de Instrumento,10156
2011-10-01,Agravo em Execu\xc3\xa7\xc3\xa3o,11
2011-10-01,Agravo Interno,6
2011-10-01,Agravo Regimental,141
2011-10-01,Apela\xc3\xa7\xc3\xa3o C\xc3\xadvel,9969
2011-10-01,Apela\xc3\xa7\xc3\xa3o Crime,1603
2011-10-01,Apela\xc3\xa7\xc3\xa3o e Reexame Necess\xc3\xa1rio,452
2011-10-01,Carta Testemunh\xc3\xa1vel,1
2011-10-01,Cautelar Inominada,2
2011-10-01,Conflito de Compet\xc3\xaancia,205
2011-10-01,Conflito de Jurisdi\xc3\xa7\xc3\xa3o,119
2011-10-01,Correi\xc3\xa7\xc3\xa3o Parcial,37
2011-10-01,Desaforamento,1
2011-10-01,Embargos de Declara\xc3\xa7\xc3\xa3o,6578
2011-10-01,Embargos Infringentes,164
2011-10-01,Embargos Infringentes e de Nulidade,75
2011-10-01,Exce\xc3\xa7\xc3\xa3o de Suspei\xc3\xa7\xc3\xa3o,5
2011-10-01,Habeas Corpus,919
2011-10-01,Impugna\xc3\xa7\xc3\xa3o ao Valor da Causa,3
2011-10-01,Mandado de Injun\xc3\xa7\xc3\xa3o,1
2011-10-01,Mandado de Seguran\xc3\xa7a,136
2011-10-01,Mandado de Seguran\xc3\xa7a Crime,2
2011-10-01,Medida Cautelar Inominada,1
2011-10-01,Peti\xc3\xa7\xc3\xa3o,5
2011-10-01,Processo Crime,1
2011-10-01,Recurso C\xc3\xadvel,3485
2011-10-01,Recurso Crime,168
2011-10-01,Recurso de Of\xc3\xadcio,1
2011-10-01,Recurso em Sentido Estrito,183
2011-10-01,Recurso Extraordin\xc3\xa1rio,1
2011-10-01,Reexame Necess\xc3\xa1rio,122
2011-10-01,Restaura\xc3\xa7\xc3\xa3o de Autos,4
2011-10-01,Revis\xc3\xa3o Criminal,64
2011-11-01,A\xc3\xa7\xc3\xa3o Direta de Inconstitucionalidade,14
2011-11-01,A\xc3\xa7\xc3\xa3o Penal,2
2011-11-01,A\xc3\xa7\xc3\xa3o Rescis\xc3\xb3ria,52
2011-11-01,Agravo,3115
2011-11-01,Agravo de Instrumento,10065
2011-11-01,Agravo em Execu\xc3\xa7\xc3\xa3o,27
2011-11-01,Agravo Embargos Infringentes,1
2011-11-01,Agravo Interno,2
2011-11-01,Agravo Regimental,136
2011-11-01,Apela\xc3\xa7\xc3\xa3o C\xc3\xadvel,9418
2011-11-01,Apela\xc3\xa7\xc3\xa3o Crime,1578
2011-11-01,Apela\xc3\xa7\xc3\xa3o e Reexame Necess\xc3\xa1rio,703
2011-11-01,Carta Testemunh\xc3\xa1vel,1
2011-11-01,Cautelar Inominada,8
2011-11-01,Conflito de Compet\xc3\xaancia,281
2011-11-01,Conflito de Jurisdi\xc3\xa7\xc3\xa3o,162
2011-11-01,Correi\xc3\xa7\xc3\xa3o Parcial,26
2011-11-01,Desaforamento,1
2011-11-01,Embargos de Declara\xc3\xa7\xc3\xa3o,6206
2011-11-01,Embargos Infringentes,125
2011-11-01,Embargos Infringentes e de Nulidade,36
2011-11-01,Exce\xc3\xa7\xc3\xa3o de Suspei\xc3\xa7\xc3\xa3o,1
2011-11-01,Habeas Corpus,757
2011-11-01,Impugna\xc3\xa7\xc3\xa3o ao Valor da Causa,4
2011-11-01,Mandado de Injun\xc3\xa7\xc3\xa3o,1
2011-11-01,Mandado de Seguran\xc3\xa7a,114
2011-11-01,Mandado de Seguran\xc3\xa7a Crime,1
2011-11-01,Medida Cautelar Inominada,4
2011-11-01,Peti\xc3\xa7\xc3\xa3o,14
2011-11-01,Recurso C\xc3\xadvel,3651
2011-11-01,Recurso Crime,161
2011-11-01,Recurso de Of\xc3\xadcio,4
2011-11-01,Recurso em Sentido Estrito,205
2011-11-01,Recurso Especial,5
2011-11-01,Recurso Extraordin\xc3\xa1rio,11
2011-11-01,Reexame Necess\xc3\xa1rio,124
2011-11-01,Representa\xc3\xa7\xc3\xa3o Criminal,1
2011-11-01,Restaura\xc3\xa7\xc3\xa3o de Autos,2
2011-11-01,Revis\xc3\xa3o Criminal,23
2011-11-01,Uniformiza\xc3\xa7\xc3\xa3o de Jurisprud\xc3\xaancia,1
2011-12-01,A\xc3\xa7\xc3\xa3o Direta de Inconstitucionalidade,24
2011-12-01,A\xc3\xa7\xc3\xa3o Rescis\xc3\xb3ria,43
2011-12-01,Agravo,2577
2011-12-01,Agravo de Instrumento,10666
2011-12-01,Agravo em Execu\xc3\xa7\xc3\xa3o,46
2011-12-01,Agravo Interno,46
2011-12-01,Agravo Regimental,147
2011-12-01,Apela\xc3\xa7\xc3\xa3o C\xc3\xadvel,8425
2011-12-01,Apela\xc3\xa7\xc3\xa3o Crime,1238
2011-12-01,Apela\xc3\xa7\xc3\xa3o e Reexame Necess\xc3\xa1rio,584
2011-12-01,Carta Testemunh\xc3\xa1vel,2
2011-12-01,Cautelar Inominada,2
2011-12-01,Conflito de Compet\xc3\xaancia,372
2011-12-01,Conflito de Jurisdi\xc3\xa7\xc3\xa3o,147
2011-12-01,Correi\xc3\xa7\xc3\xa3o Parcial,50
2011-12-01,Crimes Ambientais,1
2011-12-01,Desaforamento,2
2011-12-01,Embargos de Declara\xc3\xa7\xc3\xa3o,4554
2011-12-01,Embargos Infringentes,117
2011-12-01,Embargos Infringentes e de Nulidade,82
2011-12-01,Exce\xc3\xa7\xc3\xa3o de Suspei\xc3\xa7\xc3\xa3o,5
2011-12-01,Exce\xc3\xa7\xc3\xa3o Suspei\xc3\xa7\xc3\xa3o Impedimento,2
2011-12-01,Habeas Corpus,735
2011-12-01,Incidente de Inconstitucionalidade,1
2011-12-01,Incidente de Preven\xc3\xa7\xc3\xa3o ou Composi\xc3\xa7\xc3\xa3o de Diverg\xc3\xaancia,1
2011-12-01,Mandado de Injun\xc3\xa7\xc3\xa3o,1
2011-12-01,Mandado de Seguran\xc3\xa7a,327
2011-12-01,Mandado de Seguran\xc3\xa7a Crime,1
2011-12-01,Medida Cautelar Inominada,5
2011-12-01,Peti\xc3\xa7\xc3\xa3o,3
2011-12-01,Recurso C\xc3\xadvel,3658
2011-12-01,Recurso Crime,92
2011-12-01,Recurso em Sentido Estrito,116
2011-12-01,Reexame Necess\xc3\xa1rio,136
2011-12-01,Representa\xc3\xa7\xc3\xa3o Criminal,1
2011-12-01,Restaura\xc3\xa7\xc3\xa3o de Autos,1
2011-12-01,Revis\xc3\xa3o Criminal,42
2011-12-01,Uniformiza\xc3\xa7\xc3\xa3o de Jurisprud\xc3\xaancia,3
2012-01-01,A\xc3\xa7\xc3\xa3o Direta de Inconstitucionalidade,23
2012-01-01,A\xc3\xa7\xc3\xa3o Penal,4
2012-01-01,A\xc3\xa7\xc3\xa3o Rescis\xc3\xb3ria,11
2012-01-01,Agravo,936
2012-01-01,Agravo de Instrumento,5236
2012-01-01,Agravo em Execu\xc3\xa7\xc3\xa3o,7
2012-01-01,Agravo Interno,1
2012-01-01,Agravo Regimental,40
2012-01-01,Apela\xc3\xa7\xc3\xa3o C\xc3\xadvel,4676
2012-01-01,Apela\xc3\xa7\xc3\xa3o Crime,763
2012-01-01,Apela\xc3\xa7\xc3\xa3o e Reexame Necess\xc3\xa1rio,235
2012-01-01,Carta Testemunh\xc3\xa1vel,1
2012-01-01,Cautelar Inominada,1
2012-01-01,Conflito de Compet\xc3\xaancia,202
2012-01-01,Conflito de Jurisdi\xc3\xa7\xc3\xa3o,48
2012-01-01,Correi\xc3\xa7\xc3\xa3o Parcial,38
2012-01-01,Crimes contra a honra,2
2012-01-01,Embargos de Declara\xc3\xa7\xc3\xa3o,2280
2012-01-01,Embargos de Terceiros,1
2012-01-01,Embargos Infringentes,2
2012-01-01,Exce\xc3\xa7\xc3\xa3o de Suspei\xc3\xa7\xc3\xa3o,2
2012-01-01,Habeas Corpus,740
2012-01-01,Incidente de Inconstitucionalidade,2
2012-01-01,Interven\xc3\xa7\xc3\xa3o no Estado,1
2012-01-01,Mandado de Injun\xc3\xa7\xc3\xa3o,1
2012-01-01,Mandado de Seguran\xc3\xa7a,53
2012-01-01,Mandado de Seguran\xc3\xa7a Crime,2
2012-01-01,Medida Cautelar Inominada,2
2012-01-01,Peti\xc3\xa7\xc3\xa3o,1
2012-01-01,Processo Crime,1
2012-01-01,Recurso C\xc3\xadvel,1610
2012-01-01,Recurso Crime,120
2012-01-01,Recurso de Of\xc3\xadcio,1
2012-01-01,Recurso em Sentido Estrito,65
2012-01-01,Reexame Necess\xc3\xa1rio,57
2012-01-01,Revis\xc3\xa3o Criminal,8
2012-02-01,A\xc3\xa7\xc3\xa3o Rescis\xc3\xb3ria,16
2012-02-01,Agravo,1958
2012-02-01,Agravo de Instrumento,7912
2012-02-01,Agravo em Execu\xc3\xa7\xc3\xa3o,2
2012-02-01,Agravo Interno,173
2012-02-01,Agravo Regimental,80
2012-02-01,Apela\xc3\xa7\xc3\xa3o C\xc3\xadvel,5077
2012-02-01,Apela\xc3\xa7\xc3\xa3o Crime,936
2012-02-01,Apela\xc3\xa7\xc3\xa3o e Reexame Necess\xc3\xa1rio,281
2012-02-01,Conflito de Compet\xc3\xaancia,172
2012-02-01,Conflito de Jurisdi\xc3\xa7\xc3\xa3o,51
2012-02-01,Correi\xc3\xa7\xc3\xa3o Parcial,49
2012-02-01,Embargos de Declara\xc3\xa7\xc3\xa3o,4108
2012-02-01,Embargos Infringentes,2
2012-02-01,Exce\xc3\xa7\xc3\xa3o de Impedimento,1
2012-02-01,Exce\xc3\xa7\xc3\xa3o de Suspei\xc3\xa7\xc3\xa3o,3
2012-02-01,Habeas Corpus,609
2012-02-01,Mandado de Seguran\xc3\xa7a,62
2012-02-01,Mandado de Seguran\xc3\xa7a Crime,2
2012-02-01,Medida Cautelar Inominada,2
2012-02-01,Peti\xc3\xa7\xc3\xa3o,4
2012-02-01,Recurso C\xc3\xadvel,2482
2012-02-01,Recurso Crime,185
2012-02-01,Recurso de Of\xc3\xadcio,2
2012-02-01,Recurso em Sentido Estrito,102
2012-02-01,Reexame Necess\xc3\xa1rio,94
2012-02-01,Restaura\xc3\xa7\xc3\xa3o de Autos,1
2012-02-01,Revis\xc3\xa3o Criminal,5
2012-02-01,Suspen\xc3\xa7\xc3\xa3o de Liminar ou Antecipa\xc3\xa7\xc3\xa3o de Tutela,2
2012-03-01,A\xc3\xa7\xc3\xa3o Direta de Inconstitucionalidade,11
2012-03-01,A\xc3\xa7\xc3\xa3o Penal,12
2012-03-01,A\xc3\xa7\xc3\xa3o Rescis\xc3\xb3ria,60
2012-03-01,Agravo,4810
2012-03-01,Agravo de Instrumento,11662
2012-03-01,Agravo em Execu\xc3\xa7\xc3\xa3o,34
2012-03-01,Agravo Interno,58
2012-03-01,Agravo Regimental,194
2012-03-01,Apela\xc3\xa7\xc3\xa3o C\xc3\xadvel,10151
2012-03-01,Apela\xc3\xa7\xc3\xa3o Crime,1419
2012-03-01,Apela\xc3\xa7\xc3\xa3o e Reexame Necess\xc3\xa1rio,863
2012-03-01,Carta Testemunh\xc3\xa1vel,1
2012-03-01,Cautelar Inominada,3
2012-03-01,Conflito de Compet\xc3\xaancia,368
2012-03-01,Conflito de Jurisdi\xc3\xa7\xc3\xa3o,77
2012-03-01,Correi\xc3\xa7\xc3\xa3o Parcial,48
2012-03-01,Crimes contra a honra,2
2012-03-01,Desaforamento,1
2012-03-01,Embargos de Declara\xc3\xa7\xc3\xa3o,7248
2012-03-01,Embargos de Terceiros,1
2012-03-01,Embargos Infringentes,312
2012-03-01,Embargos Infringentes e de Nulidade,126
2012-03-01,Exce\xc3\xa7\xc3\xa3o de Incompet\xc3\xaancia,1
2012-03-01,Exce\xc3\xa7\xc3\xa3o de Suspei\xc3\xa7\xc3\xa3o,7
2012-03-01,Habeas Corpus,996
2012-03-01,Impugna\xc3\xa7\xc3\xa3o ao Valor da Causa,2
2012-03-01,Mandado de Seguran\xc3\xa7a,123
2012-03-01,Mandado de Seguran\xc3\xa7a Crime,3
2012-03-01,Medida Cautelar Inominada,3
2012-03-01,Peti\xc3\xa7\xc3\xa3o,7
2012-03-01,Processo Crime,1
2012-03-01,Recurso C\xc3\xadvel,3502
2012-03-01,Recurso Crime,224
2012-03-01,Recurso de Of\xc3\xadcio,2
2012-03-01,Recurso em Sentido Estrito,170
2012-03-01,Reexame Necess\xc3\xa1rio,219
2012-03-01,Restaura\xc3\xa7\xc3\xa3o de Autos,2
2012-03-01,Revis\xc3\xa3o Criminal,101
2012-03-01,Uniformiza\xc3\xa7\xc3\xa3o de Jurisprud\xc3\xaancia,1
2012-04-01,A\xc3\xa7\xc3\xa3o Direta de Inconstitucionalidade,13
2012-04-01,A\xc3\xa7\xc3\xa3o Penal,5
2012-04-01,A\xc3\xa7\xc3\xa3o Rescis\xc3\xb3ria,65
2012-04-01,Agravo,4011
2012-04-01,Agravo de Instrumento,10750
